metric;timestamp;value;resource_kind;resource_id;consumer_kind;consumer_id;__late_attributes
mem_total_kB;2025-12-04T14:11:04.686509528Z;1081669206016;local_machine;;local_machine;;
mem_free_kB;2025-12-04T14:11:04.686509528Z;1046242017280;local_machine;;local_machine;;
mem_available_kB;2025-12-04T14:11:04.686509528Z;1057342668800;local_machine;;local_machine;;
cached_kB;2025-12-04T14:11:04.686509528Z;12296642560;local_machine;;local_machine;;
swap_cached_kB;2025-12-04T14:11:04.686509528Z;0;local_machine;;local_machine;;
active_kB;2025-12-04T14:11:04.686509528Z;13009375232;local_machine;;local_machine;;
inactive_kB;2025-12-04T14:11:04.686509528Z;12518559744;local_machine;;local_machine;;
mapped_kB;2025-12-04T14:11:04.686509528Z;720719872;local_machine;;local_machine;;
mem_total_kB;2025-12-04T14:11:04.686592366Z;1081669206016;local_machine;;local_machine;;
mem_free_kB;2025-12-04T14:11:04.686592366Z;1046242017280;local_machine;;local_machine;;
mem_available_kB;2025-12-04T14:11:04.686592366Z;1057342668800;local_machine;;local_machine;;
cached_kB;2025-12-04T14:11:04.686592366Z;12296642560;local_machine;;local_machine;;
swap_cached_kB;2025-12-04T14:11:04.686592366Z;0;local_machine;;local_machine;;
active_kB;2025-12-04T14:11:04.686592366Z;13009375232;local_machine;;local_machine;;
inactive_kB;2025-12-04T14:11:04.686592366Z;12518559744;local_machine;;local_machine;;
mapped_kB;2025-12-04T14:11:04.686592366Z;720719872;local_machine;;local_machine;;
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;20;local_machine;;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;50;local_machine;;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;local_machine;;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;0;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;1;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;2;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;3;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;4;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;10;cpu_core;5;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;5;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;6;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;7;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;8;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;9;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;10;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=user
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=system
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2025-12-04T14:11:04.686882701Z;0;cpu_core;11;local_machine;;cpu_state=softirq
