metric;timestamp;value;resource_kind;resource_id;consumer_kind;consumer_id;__late_attributes
mem_total_kB;2026-03-25T00:41:24.141058767Z;1081669578752;local_machine;;local_machine;;
mem_free_kB;2026-03-25T00:41:24.141058767Z;1027398107136;local_machine;;local_machine;;
mem_available_kB;2026-03-25T00:41:24.141058767Z;1063868170240;local_machine;;local_machine;;
cached_kB;2026-03-25T00:41:24.141058767Z;33518202880;local_machine;;local_machine;;
swap_cached_kB;2026-03-25T00:41:24.141058767Z;0;local_machine;;local_machine;;
active_kB;2026-03-25T00:41:24.141058767Z;7246819328;local_machine;;local_machine;;
inactive_kB;2026-03-25T00:41:24.141058767Z;34533847040;local_machine;;local_machine;;
mapped_kB;2026-03-25T00:41:24.141058767Z;463822848;local_machine;;local_machine;;
mem_total_kB;2026-03-25T00:41:24.141275484Z;1081669578752;local_machine;;local_machine;;
mem_free_kB;2026-03-25T00:41:24.141275484Z;1027398107136;local_machine;;local_machine;;
mem_available_kB;2026-03-25T00:41:24.141275484Z;1063868170240;local_machine;;local_machine;;
cached_kB;2026-03-25T00:41:24.141275484Z;33518202880;local_machine;;local_machine;;
swap_cached_kB;2026-03-25T00:41:24.141275484Z;0;local_machine;;local_machine;;
active_kB;2026-03-25T00:41:24.141275484Z;7246819328;local_machine;;local_machine;;
inactive_kB;2026-03-25T00:41:24.141275484Z;34533847040;local_machine;;local_machine;;
mapped_kB;2026-03-25T00:41:24.141275484Z;463822848;local_machine;;local_machine;;
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=user
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=system
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;50;local_machine;;local_machine;;cpu_state=idle
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=irq
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=softirq
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=steal
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=guest
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;local_machine;;local_machine;;cpu_state=guest_nice
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;cpu_core;0;local_machine;;cpu_state=user
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;cpu_core;0;local_machine;;cpu_state=nice
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;cpu_core;0;local_machine;;cpu_state=system
kernel_cpu_time_ms;2026-03-25T00:41:24.141657937Z;0;cpu_core;0;local_machine;;cpu_state=idle
